"@xml:id"	"Map"	"Election / Signing Date"	"Election Type"	"Parliament"	"Province / Treaty #"	"Riding / Place of Negotiation "	"Place of Signing"	"Last Name"	"First Name"	"Middle Name (s)"	"Occupation"	"Party"	"Votes"	"Votes (%)"	"Elected"	"Treaty Signatories"	"Latitude / Longitude"	"Comments"
"PORT"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"Port de Grave"											"47.43366, -53.22051"	
"PORT"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"Port-au-Port"											"48.55297, -58.59008"	
"STBA"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"St. Barbe"											"50.33844, -57.39257"	
"STGE"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"St. George"											"47.96785, -59.11743"	
"ESTJ"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"St. John's City East"											"47.53018, -52.69317"	
"WSTJ"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"St. John's City West"											"47.56355, -52.70965"	
"ESTJ"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"St. John's East"											"47.65798, -52.7893"	
"WSTJ"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"St. John's West"											"47.5172, -52.81127"	
"STMA"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"St. Mary's"											"46.9165, -53.57482"	
"CTRI"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"Trinity Centre"											"48.16608, -54.12963"	
"NTRI"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"Trinity North"											"48.26491, -53.6737"	
"TRIN"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"Trinity South"											"47.80577, -53.39355"	
"TWIL"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"Twillingate"											"49.4217, -54.73388"	
"WHIT"	"Use pre-Confederation (pre-1867) folder / map"	1946			"Newfoundland"	"White Bay"											"49.64629, -57.07397"	
"BANF"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Banff"											"51.66604, -113.8292"	
"BATO"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Batoche"											"52.48966, -106.10575"	
"BATT"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Battleford"											"53.66066, -109.90155"	
"CALG"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Calgary"											"51.04153, -114.07103"	
"CANN"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Cannington"											"49.75997, -102.40905"	
"CUMB"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Cumberland"											"53.96254, -102.27172"	
"EDMO"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Edmonton"											"53.54357, -113.49425"	
"FMAC"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Fort MacLeod"											"49.72449, -113.41183"	
"KINI"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Kinistino"											"52.6097, -103.5324"	
"LETH"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Lethbridge"											"49.70365, -111.70332"	
"MEDI"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Medicine Hat"											"50.35247, -108.89648"	
"MITC"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Mitchell"											"52.14023, -106.67724"	
"MOOS"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Moose Jaw"											"50.39276, -105.53466"	
"MOOS"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Moosomin"											"50.145, -101.66507"	
"PRIN"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Prince Albert"											"54.03511, -107.27327"	
"SQUA"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"South Qu'appelle"											"49.93707, -103.76586"	
"NQUA"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"North Qu'appelle"											"51.61119, -103.8208"	
"REDD"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Red Deer"											"52.2648, -113.83483"	
"SREG"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"South Regina"											"49.62559, -104.61174"	
"NREG"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"North Regina"											"51.37194, -104.63374"	
"SOUR"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Souris"											"49.3627, -102.40356"	
"SALB"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"St. Albert"											"54.70727, -113.28553"	
"WALL"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Wallace"											"51.21398, -102.46862"	
"WHIT"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Whitewood"											"50.33318, -102.25799"	
"WOLS"	"Use pre-Confederation map in Saskatchewan folder"				"Northwest Territories"	"Wolseley"											"50.42601, -103.28247"	
"ALBE"	"Use pre-Confederation map in Saskatchewan folder"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"ALBERTA (PROVISIONAL DISTRICT)"		"HERRON"				"Liberal-Conservative"	1755	51.14	1		"52.69832, -114.08174"	
"ALBE"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"ALBERTA (PROVISIONAL DISTRICT)"		"MCKENZIE"				"Liberal"	1677	48.86	0		"52.69832, -114.08174"	
"EASS"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"ASSINIBOIA EAST"		"TURRIFF"				"Liberal"	3770	55.39	1		"50.33143, -102.42553"	
"EASS"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"ASSINIBOIA EAST"		"BRIGHAM"				"Conservative"	3036	44.61	0		"50.33143, -102.42553"	
"WASS"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"ASSINIBOIA WEST"		"SCOTT"			"printer, journalist"	"Liberal"	3647	56	1		"50.55532, -106.94091"	
"WASS"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"ASSINIBOIA WEST"		"ANNABLE"				"Conservative"	2865	44	0		"50.55532, -106.94091"	
"CALG"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"CALGARY"		"MCCARTHY"	"Stewart"			"Conservative"	2993	54.04	1		"51.15158, -112.32423"	
"CALG"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"CALGARY"		"STEWART"	"John"			"Liberal"	2545	45.96	0		"51.15158, -112.32423"	
"EDMO"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"EDMONTON"		"OLIVER"				"Liberal"	3535	69.85	1		"54.27805, -114.5874"	
"EDMO"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"EDMONTON"		"SECORD"				"Conservative"	1526	30.15	0		"54.27805, -114.5874"	
"HUMB"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"HUMBOLDT"		"ADAMSON"				"Liberal"	1218	67.7	1		"52.2076, -105.12817"	
"HUMB"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"HUMBOLDT"		"CRAIG"				"Conservative"	581	32.3	0		"52.2076, -105.12817"	
"MACK"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"MACKENZIE"		"CASH"				"Liberal"	1933	77.47	1		"53.81038, -101.78833"	
"MACK"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"MACKENZIE"		"PATRICK"				"Conservative"	556	22.28	0		"53.81038, -101.78833"	
"MACK"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"MACKENZIE"		"GABERA"				"Independent"	6	0.24	0		"53.81038, -101.78833"	
"QUAP"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"QU'APPELLE"		"LAKE"	"Stuart"			"Conservative"	2830	50.25	1		"49.93721, -103.56813"	
"QUAP"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"QU'APPELLE"		"THOMSON"				"Liberal"	2802	49.75	0		"49.93721, -103.56813"	
"SASK"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"SASKATCHEWAN (PROVISIONAL DISTRICT)"		"LAMONT"	"Henderson"			"Liberal"	2183	61.84	1		"53.57171, -106.1391"	
"SASK"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"SASKATCHEWAN (PROVISIONAL DISTRICT)"		"MCKAY"				"Conservative"	1347	38.16	0		"53.57171, -106.1391"	
"STRA"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"STRATHCONA"		"TALBOT"			"farmer"	"Liberal"	3863	65.8	1		"52.94863, -112.03857"	
"STRA"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"STRATHCONA"		"BUSH"				"Conservative"	1878	31.99	0		"52.94863, -112.03857"	
"STRA"	"Use 1905 folder / map"	"11/3/1904"	"Gen"	10	"Northwest Territories"	"STRATHCONA"		"GREGORY"				"Unknown"	130	2.21	0		"52.94863, -112.03857"	
"EDMO"	"Use 1905 folder / map"	"4/25/1905"	"B/P"	10	"Northwest Territories"	"EDMONTON"		"OLIVER"	"Frank"			"Liberal"	"accl."		1		"54.27805, -114.5874"	
"ANNA"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"ANNAPOLIS"		"RAY"	"H."		"farmer"	"Anti-Confederate"	1171	53.54	1		"44.68818, -65.27526"	
"ANNA"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"ANNAPOLIS"		"LONGLEY"			"merchant"	"Conservative"	1016	46.46	0		"44.68818, -65.27526"	
"ANTI"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"ANTIGONISH"		"MCDONALD"			"lawyer"	"Anti-Confederate"	1238	76.04	1		"45.62172, -61.98211"	
"ANTI"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"ANTIGONISH"		"HENRY"	"A."		"lawyer"	"Conservative"	390	23.96	0		"45.62172, -61.98211"	
"CAPE"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"CAPE BRETON"		"MCKEAGNEY"	"James"		"lawyer"	"Anti-Confederate"	"accl."		1		"46.13417, -60.19958"	
"COLC"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"COLCHESTER"		"MCLELLAN"	"Archibald"	"Woodbury"	"lumber merchant"	"Anti-Confederate"	1649	56.13	1		"45.37337, -63.28948"	
"COLC"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"COLCHESTER"		"ARCHIBALD"	"A."	"G."	"lawyer"	"Liberal-Conservative"	1289	43.87	0		"45.37337, -63.28948"	
"CUMB"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"CUMBERLAND"		"TUPPER"	"Charles"		"physician"	"Conservative"	1368	51.84	1		"45.70617, -64.03381"	
"CUMB"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"CUMBERLAND"		"ANNAND"				"Anti-Confederate"	1271	48.16	0		"45.70617, -64.03381"	
"DIGB"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"DIGBY"		"SAVARY"	"W."		"lawyer"	"Anti-Confederate"	792	47.97	1		"44.28846, -65.79711"	
"DIGB"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"DIGBY"		"WADE"				"Unknown"	497	30.1	0		"44.28846, -65.79711"	
"DIGB"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"DIGBY"		"MEHAN"				"Unknown"	362	21.93	0		"44.28846, -65.79711"	
"GUYS"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"GUYSBOROUGH"		"CAMPBELL"			"lawyer"	"Anti-Confederate"	"accl."		1		"45.26715, -61.66625"	
"HALI"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"HALIFAX"		"JONES"			"merchant"	"Anti-Confederate"	2381	26.28	1		"44.66474, -63.56689"	
"HALI"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"HALIFAX"		"POWERS"			"merchant"	"Anti-Confederate"	2367	26.13	1		"44.66474, -63.56689"	
"HALI"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"HALIFAX"		"TOBIN"				"Unknown"	2158	23.82	0		"44.66474, -63.56689"	
"HALI"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"HALIFAX"		"SHANNON"			"lawyer"	"Unknown"	2154	23.77	0		"44.66474, -63.56689"	
"HANT"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"HANTS"		"HOWE"	"Joseph"		"editor"	"Anti-Confederate"	1530	61.54	1		"45.12392, -63.99536"	
"HANT"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"HANTS"		"KING"				"Unknown"	956	38.46	0		"45.12392, -63.99536"	
"INVE"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"INVERNESS"		"CAMERON"			"physician"	"Anti-Confederate"	1186	66.37	1		"46.02365, -61.35315"	
"INVE"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"INVERNESS"		"McDonnell"			"lawyer"	"Conservative"	601	33.63	0		"46.02365, -61.35315"	
"KING"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"KINGS"		"CHIPMAN"	"Henry"		"merchant"	"Anti-Confederate"	1472	69.08	1		"45.0153, -64.64355"	
"KING"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"KINGS"		"COLEMAN"				"Unknown"	659	30.92	0		"45.0153, -64.64355"	
"LUNE"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"LUNENBURG"		"MCDONALD"			"editor"	"Anti-Confederate"	1557	63.24	1		"44.4122, -64.41009"	
"LUNE"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"LUNENBURG"		"KAULBACK"				"Unknown"	905	36.76	0		"44.4122, -64.41009"	
"PICT"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"PICTOU"		"CARMICHAEL"	"W."		"shipowner"	"Anti-Confederate"	2011	54.89	1		"45.55826, -62.80059"	
"PICT"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"PICTOU"		"MCDONALD"			"lawyer"	"Conservative"	1653	45.11	0		"45.55826, -62.80059"	
"QUEE"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"QUEENS"		"FORBES"	"F."		"physician"	"Anti-Confederate"	844	75.7	1		"44.05206, -64.92919"	
"QUEE"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"QUEENS"		"CAMPBELL"				"Unknown"	271	24.3	0		"44.05206, -64.92919"	
"RICH"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"RICHMOND"		"CROKE"	"Joseph"		"lawyer"	"Anti-Confederate"	545	66.14	1		"45.72152, -60.9082"	
"RICH"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"RICHMOND"		"DONOVAN"				"Unknown"	279	33.86	0		"45.72152, -60.9082"	
"SHEL"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"SHELBURNE"		"COFFIN"			"merchant"	"Anti-Confederate"	"accl."		1		"43.77109, -65.3247"	
"VICT"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"VICTORIA"		"ROSS"			"commission merchant"	"Anti-Confederate"	"accl."		1		"46.40377, -60.63354"	
"YARM"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"YARMOUTH"		"KILLAM"	"Thomas"		"shipowner"	"Anti-Confederate"	1225	64.78	1		"43.85037, -66.1267"	
"YARM"	"Use pre-Confederation (pre-1867) folder / map"	"8/7/1867"	"Gen"	1	"Nova Scotia"	"YARMOUTH"		"BROWN"	"S."			"Unknown"	666	35.22	0		"43.85037, -66.1267"	
"RICH"	"use 1867 folder / map"	"4/20/1869"	"B/P"	1	"Nova Scotia"	"RICHMOND"		"LE VESCONTE"			"merchant"	"Conservative"	560	62.71	1		"45.72152, -60.9082"	
"RICH"	"use 1867 folder / map"	"4/20/1869"	"B/P"	1	"Nova Scotia"	"RICHMOND"		"HENRY"			"lawyer"	"Unknown"	333	37.29	0		"45.72152, -60.9082"	
"YARM"	"use 1867 folder / map"	"4/20/1869"	"B/P"	1	"Nova Scotia"	"YARMOUTH"		"KILLAM"			"shipowner"	"Liberal"	1220	67.11	1		"43.85037, -66.1267"	
"YARM"	"use 1867 folder / map"	"4/20/1869"	"B/P"	1	"Nova Scotia"	"YARMOUTH"		"CLEMENTS"				"Unknown"	598	32.89	0		"43.85037, -66.1267"	
"HANT"	"use 1867 folder / map"	"4/24/1869"	"B/P"	1	"Nova Scotia"	"HANTS"		"HOWE"			"editor"	"Liberal-Conservative"	1512	57.25	1		"45.12392, -63.99536"	
"HANT"	"use 1867 folder / map"	"4/24/1869"	"B/P"	1	"Nova Scotia"	"HANTS"		"GOUDGE"	"Henry"		"merchant"	"Liberal"	1129	42.75	0		"45.12392, -63.99536"	
"COLC"	"use 1867 folder / map"	"9/9/1869"	"B/P"	1	"Nova Scotia"	"COLCHESTER"		"ARCHIBALD"	"George"		"lawyer"	"Liberal-Conservative"	1585	56.31	1		"45.37337, -63.28948"	
"COLC"	"use 1867 folder / map"	"9/9/1869"	"B/P"	1	"Nova Scotia"	"COLCHESTER"		"PEARSON"	"M."		"merchant"	"Liberal"	1230	43.69	0		"45.37337, -63.28948"	
"CUMB"	"use 1867 folder / map"	"6/15/1870"	"B/P"	1	"Nova Scotia"	"CUMBERLAND"		"TUPPER"			"physician"	"Conservative"	"accl."		1		"45.70617, -64.03381"	
"KING"	"use 1867 folder / map"	"6/23/1870"	"B/P"	1	"Nova Scotia"	"KINGS"		"CHIPMAN"			"hardware merchant"	"Liberal"	"accl."		1		"45.0153, -64.64355"	
"COLC"	"use 1867 folder / map"	"11/8/1870"	"B/P"	1	"Nova Scotia"	"COLCHESTER"		"PEARSON"	"M."		"merchant"	"Liberal"	1672	86.19	1		"45.37337, -63.28948"	
"COLC"	"use 1867 folder / map"	"11/8/1870"	"B/P"	1	"Nova Scotia"	"COLCHESTER"		"CHAMBERS"				"Unknown"	268	13.81	0		"45.37337, -63.28948"	
"ANNA"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"ANNAPOLIS"		"RAY"	"Hallett"		"farmer"	"Liberal"	1129	52.56	1		"44.68818, -65.27526"	
"ANNA"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"ANNAPOLIS"		"LONGLEY"			"merchant"	"Conservative"	1019	47.44	0		"44.68818, -65.27526"	
"ANTI"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"ANTIGONISH"		"MCDONALD"			"lawyer"	"Liberal-Conservative"	"accl."		1		"45.62172, -61.98211"	
"CAPE"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"CAPE BRETON"		"MACKAY"	"L."		"lawyer"	"Conservative"	1240	30.3	1		"46.13417, -60.19958"	
"CAPE"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"CAPE BRETON"		"MCDONALD"			"merchant"	"Conservative"	1038	25.37	1		"46.13417, -60.19958"	
"CAPE"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"CAPE BRETON"		"MCLEOD"			"lawyer"	"Liberal-Conservative"	932	22.78	0		"46.13417, -60.19958"	
"CAPE"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"CAPE BRETON"		"MCKEAGNEY"			"lawyer"	"Liberal-Conservative"	882	21.55	0		"46.13417, -60.19958"	
"COLC"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"COLCHESTER"		"PEARSON"	"M."		"merchant"	"Liberal"	1634	57.47	1		"45.37337, -63.28948"	
"COLC"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"COLCHESTER"		"BLANCHARD"				"Unknown"	1209	42.53	0		"45.37337, -63.28948"	
"CUMB"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"CUMBERLAND"		"TUPPER"	"Charles"		"physician"	"Conservative"	1911	74.62	1		"45.70617, -64.03381"	
"CUMB"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"CUMBERLAND"		"MORSE"				"Unknown"	650	25.38	0		"45.70617, -64.03381"	
"DIGB"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"DIGBY"		"SAVARY"	"William"		"lawyer"	"Conservative"	"accl."		1		"44.28846, -65.79711"	
"GUYS"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"GUYSBOROUGH"		"CAMPBELL"			"lawyer"	"Liberal-Conservative"	"accl."		1		"45.26715, -61.66625"	
"HALI"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"HALIFAX"		"ALMON"	"Johnston"		"physician"	"Liberal-Conservative"	2528	25.55	1		"44.66474, -63.56689"	
"HALI"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"HALIFAX"		"TOBIN"			"commission merchant"	"Liberal"	2486	25.12	1		"44.66474, -63.56689"	
"HALI"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"HALIFAX"		"POWER"			"merchant"	"Independent Liberal"	2452	24.78	0		"44.66474, -63.56689"	
"HALI"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"HALIFAX"		"JONES"			"merchant"	"Independent"	2430	24.56	0		"44.66474, -63.56689"	
"HANT"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"HANTS"		"HOWE"	"Joseph"		"editor"	"Liberal-Conservative"	"accl."		1		"45.12392, -63.99536"	
"INVE"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"INVERNESS"		"McDonnell"			"lawyer"	"Conservative"	1293	51.21	1		"46.02365, -61.35315"	
"INVE"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"INVERNESS"		"CAMERON"			"physician"	"Liberal-Conservative"	1232	48.79	0		"46.02365, -61.35315"	
"KING"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"KINGS"		"CHIPMAN"			"hardware merchant"	"Liberal"	1317	64.88	1		"45.0153, -64.64355"	
"KING"	"use 1872 / 1874 folder / map"	"7/20/1872"	"Gen"	2	"Nova Scotia"	"KINGS"		"WICKWIRE"				"Unknown"	713	35.12	0		"45.0153, -64.64355"	
